"","GSM614501_Sample_1.CEL","GSM614502_Sample_2.CEL","GSM614503_Sample_3.CEL","GSM614504_Sample_4.CEL","GSM614505_Sample_5.CEL","GSM614506_Sample_6.CEL","GSM614507_Sample_7.CEL","GSM614508_Sample_8.CEL","GSM614509_Sample_9.CEL","GSM614510_Sample_10.CEL","GSM614511_Sample_11.CEL","GSM614512_Sample_12.CEL","GSM614513_Sample_13.CEL","GSM614514_Sample_14.CEL","GSM614515_Sample_15.CEL","GSM614516_Sample_16.CEL","GSM614517_Sample_17.CEL","GSM614518_Sample_18.CEL","GSM614519_Sample_19.CEL","GSM614520_Sample_20.CEL","GSM614521_Sample_21.CEL","GSM614522_Sample_22.CEL","GSM614523_Sample_23.CEL","GSM614524_Sample_24.CEL"
"BCL6B",7.65887726429874,7.71512883882497,7.70104796612608,7.62233764217935,7.73390392253067,7.66402121777719,8.01713792756619,7.93206838584958,7.9467841488071,7.85210231943667,7.83068161862615,7.80651817562906,7.80659292618335,7.64946256132026,7.8587102709358,7.80968966047632,7.7312171927677,7.74743532655254,8.05526954552268,8.03975992249278,8.10744531169743,7.88839017760956,7.84042264935361,7.90032580037259
"BCL7A",7.2759220364053,7.04131324030203,7.14669166258652,7.10787622629498,6.82866109857131,7.10206734581103,6.82937117749594,6.60083541220768,6.83412372398467,6.86302441731775,6.86057367261852,6.59996286294252,7.29280442961714,7.26233691494659,7.36561327948122,7.30155589965401,7.39850009782498,7.27064130513616,6.63881124790248,6.72508028253599,6.88419053003903,6.80141408395064,6.47955004514611,6.78111315209678
"BCL7B",9.06803489158,8.97428179109992,9.05482334598101,9.15703533913294,9.14882913173,9.12646068887824,9.12549829095237,8.98113079905949,9.12610847650627,9.13455773526699,9.22125022140461,9.24555221870918,9.2015943986556,9.15933572499076,9.29147753992129,9.3176210082818,9.16861890148334,9.253925083529,9.05301118962683,9.02696497613666,9.04576117658197,9.02476001969156,9.03297570857033,9.12187608713049
"BCL7C",10.8846773343614,10.9206426630397,10.8724328016941,10.8172109152063,10.85851522226,10.9316863032355,10.3900358539532,10.2824593676993,10.3164604351245,10.2928378850769,10.2870705786625,10.379470535674,10.9507192829644,10.8720421483661,10.8781941133583,10.952845656985,10.884451070939,11.0099482708078,10.2681490437143,10.1539570328799,10.3899398858938,10.2351357347036,10.349536340925,10.3501996778924
"BCL9",7.53818145719451,7.26461104623483,7.48699916332605,7.60118141027081,7.39658254008782,7.45221984072631,7.44814487963397,7.4550415491073,7.31146017830816,7.4486796513909,7.16023078123517,7.48147785326767,7.54853896330872,7.666381173784,7.21954822470634,7.31437087690747,7.53641701300388,7.69103884958079,7.54879780707653,7.4514138834333,7.54425400846478,7.36557067197078,7.56317645663871,7.54025074880409
"BCL9L",7.74905962133849,7.73922295624106,7.75457423696981,7.84345793210156,7.85881266452882,7.77893185442825,7.73869218863277,7.71048724379383,7.76698806597836,7.68798501850576,7.73783071563252,7.72714311558144,7.77594724835862,7.86676458642149,7.88529033014066,7.78485167663275,7.95919165899228,8.07542110270778,7.58924189349105,7.50648553175482,7.5380804062279,7.52035890813197,7.42921490121511,7.5369271167964
"BCLAF1",8.84499790064441,8.86428899308534,8.86320191096796,8.83901948160021,8.94616702275722,8.8320169738231,8.84690841889317,8.88836463304507,9.04349180730773,8.85409093623823,9.10895883713985,9.00852332318057,8.86268721083698,8.83766322042112,8.87124754234033,8.79861540079071,8.62104808607121,8.51124556039615,8.92766593060932,8.9791360024733,8.81085700247166,9.04874890872935,9.08313451258184,8.98738043347284
"BCO1",3.70596620933489,4.02332964576818,3.92403060734221,3.8083046463777,3.7304311662012,3.85989193935022,4.03317734818556,4.10592392219776,3.82655417549485,4.03495871314951,4.14993267370379,3.93364901777517,3.89205531890274,3.88302065877465,3.65952298262258,3.86803415611479,4.34779529618689,3.98634218687856,3.98482858039909,3.92210713827533,3.93624539082997,4.00913020824721,4.03368047740203,3.85056862621404
"BCO2",4.39082315394724,4.32146220755243,4.30922616214403,4.33208252923049,4.84258698790813,4.28443591498506,3.91038738215443,4.37281901676953,4.37527586035032,4.24743505857318,4.34875503645651,4.40562035580716,4.22606130664234,4.28190526956067,4.03165469003858,4.36120496262765,4.40770911877123,4.24243002451646,4.3310403942259,4.47759367282412,4.18788598792988,4.45876778099622,4.46572931717542,3.89633819400045
"BCOR",5.95021009947117,5.91573066549975,5.90938299233871,6.0084470197301,6.18917357537732,6.00544605859876,6.22484893142546,6.12505792093545,6.24304646014815,5.86461915202042,5.92458620900229,6.08319642457971,5.73107075709745,5.84771714258966,5.72661258135591,5.89776253171686,5.75621831340911,5.67630988965185,6.22482267475434,6.16163144392274,6.11822816314272,6.07316893113422,6.16319312240667,6.04124221558271
"BCORL1",5.61803826233266,5.83621856667744,5.70213563347543,5.75525758878508,5.70608021356646,5.69368040251894,5.80024016041192,5.72256236777105,5.70372985093335,5.73017986315443,5.58931937145062,5.702296715994,5.78472408934095,5.60638359672621,5.69581075957476,5.8393621735295,5.71272949006693,5.71112445647223,5.63155254523504,5.72696595636004,5.73784029573152,5.72273146963214,5.6596522166746,5.75460517775775
"BCORP1",3.598699247732,3.67526462694284,3.86054672755764,3.63952625017415,3.68265630408717,3.6444086651535,3.71584025446765,3.80000759526755,3.6003168111378,3.62390111562583,3.65195252440286,3.70592307138543,3.66182755154741,3.62636475975692,3.60662201713235,3.77495838049636,3.73407597920804,3.84107306905595,3.56887061505688,3.58457019787458,3.63408543094837,3.83143319462247,3.95579114534719,3.80147595337378
"BCR",9.47733140237102,9.42375415937656,9.38641306886573,9.26607860219335,9.41559238767066,9.35139841415684,10.1344525099066,9.94232741548971,10.2311209853889,10.0952601715974,10.1199754144403,10.2736942425407,9.50267621179821,9.42966990435395,9.47383411386057,9.30804864685502,9.53459815352182,9.37050530239788,10.0427562030327,9.9035005220695,10.1825038070605,9.88042923230579,10.0253474611937,9.97859242813285
"BCRP3",4.99022615280341,5.27765962963235,5.12101647630472,5.19830787102012,4.96561576690404,5.17964966602698,5.33308100187584,5.52760010811182,5.42711555144831,5.48129340191919,5.46125108454796,5.30070675835224,5.15563683637778,5.06371747654185,4.82873041216214,5.11611298838868,5.21628315793594,5.21778454147167,5.33380770994362,5.40042497193147,5.56324353615862,5.417376146295,5.39429187691923,5.34907026914238
"BCS1L",8.90854316501531,8.74513471711076,8.84166901603378,8.87091625853264,8.89683720196172,8.90598307266622,9.19515063761664,9.17213455228764,9.15512788155542,9.22309926670161,9.12519147993654,9.13622406807258,8.93184995374309,8.97023242989503,8.88748754159288,9.06917189454042,8.97881280701963,8.96763544925446,9.08367939086902,9.14954658716876,9.07936673853761,9.25698877317532,9.22947958124123,9.265533303258
"BDH1",6.25726744495361,6.38781933504703,6.41034607806943,6.31682400356341,6.26742033380985,6.25411562956053,6.40731011652522,6.27836578967909,6.37218928130824,6.38816262989625,6.37519894394254,6.2187807154249,6.32634261469124,6.32579988963414,6.21999092547409,6.28416901588787,6.25359074335697,6.22512003934887,6.53074905094755,6.44299431747459,6.31236044546171,6.38513290342856,6.42300014271918,6.51347893969989
"BDH2",6.86221750257021,6.87929236951241,7.00159736346306,6.92674210638839,6.93061514202212,6.95664412772804,7.87765558455706,7.73924829416381,7.5898553052485,7.60692834632725,7.64308713323224,7.70579816889654,6.84555685118488,6.87118711193873,7.06377563214339,6.71637233690827,6.79005497602261,6.81312779203043,7.96336122595713,7.76417049916845,7.51966013409938,7.87782909388089,7.74465389704966,7.92907358426315
"BDKRB1",5.8512224102421,5.89649208922758,5.93290719276577,5.85069321331819,5.81596664352762,5.79455126218684,5.63463881350335,6.05628033298963,5.77116855597242,5.81074582307419,5.87525407164915,5.51297946229858,5.73216628873565,5.63463881350335,6.14135972072178,5.91482158066772,5.80214842617564,6.05466738723752,5.68982969705576,5.66924593564469,5.93129051613941,5.87241585261789,5.6287551769396,5.49973027430279
"BDKRB2",5.55032329563784,5.45765499776734,5.62043095690087,5.64254668544996,5.36837134989227,5.5044949795169,5.5895390254768,5.96534149090589,5.40042517667118,5.57664594948348,5.6407611863676,5.65662468624323,5.45094459322742,5.46029084661779,5.34102123035118,5.70827746034008,5.51798394717548,5.49769888904601,5.25452711659125,5.37679293859952,5.70369280005336,5.74121636711239,5.782561162836,5.52416377538095
"BDNF",5.08183156172903,5.20653840127834,5.04903171246954,5.30352601427233,5.01213177473334,4.9587083815538,6.72650144779664,6.71770019937735,6.47919917885817,6.31273417231883,6.24291494815103,6.24618959867108,5.33438076113384,5.24849058372499,5.38916748834638,5.28001948670157,5.01271441484911,5.33342028402207,6.23187051996619,6.04841068615185,6.39290222294954,6.05835578409851,6.11343707496152,6.22155924703002
"BDNF-AS",3.25716551984451,3.30846631124341,3.12591196544647,3.27604184860839,3.2821148957707,3.32497036945417,3.19730104073262,3.44434270468532,3.37907879429931,3.38472832840556,3.54666984391102,3.23102181132769,3.30313770715199,3.34764613480101,3.28378069440272,3.15561808145325,3.18855358522266,3.14699046888281,3.24436183040836,3.21832388118037,3.27268069320492,3.383644144976,3.32327956033637,3.39750335156466
"BDP1",5.47032453816267,5.48952954258503,5.46294251879314,5.23769461860464,5.61020261412684,5.04818923075285,5.43043857359346,5.55310728171493,5.38719234366322,5.48148398962925,5.08789073063569,5.15370133991172,5.59029968259247,5.51648790917036,5.44312450307535,5.47000538465727,5.4527413069462,5.43586982440543,5.28437132456234,5.54403922981733,5.80313238592524,5.51487027933794,5.80616970619988,5.49828410633868
"BEAN1",4.27587269842719,4.12143602226519,4.20140150793803,4.01929442161983,4.391597425412,4.12143602226519,4.00058864380928,3.96899063679848,4.10529600692182,4.03473682732213,3.9799638280559,4.15564671006673,4.20715177962272,4.59715722316592,4.18525072187012,4.05325948812926,3.89453471126224,4.19652366513119,3.75350205397493,4.33921522473706,4.1933939269132,4.44298267060873,4.23609391429435,3.59647240680721
"BECN1",10.2100939946356,10.1942333085227,10.1672382516839,10.2536159187863,10.1500980504964,10.2334168412649,10.179232028227,10.0713918133356,10.2225417134824,10.2163097178136,10.2546731781799,10.272869711566,10.2319914465824,10.1877834248051,10.2827115971423,10.3227930470522,10.176851897133,10.147075473891,10.1947673212042,10.2568938759581,10.0771094533243,10.1724158491813,10.3067188235782,10.206845611639
"BEGAIN",5.7056749028052,5.61035852094053,5.7606829773781,5.67048747903385,5.60924021236308,5.57295524350647,5.63336560004132,5.85129258710023,5.78327968556865,5.90002748129532,5.88274360448928,5.77217759093025,5.86283479856559,5.7037160947534,5.54879974747009,5.60799271748849,5.56166884998169,5.85694174719198,5.75384919305463,6.0488432371351,6.1174417508132,5.85930875916514,5.71875318692931,5.89865562036283
"BEND2",3.46942165453709,3.60655390579309,3.53823639809164,3.88878647292442,3.45107525119572,3.66298528794658,3.52153908690221,3.64931208072296,3.67935446210307,3.56171194772537,3.47110575573989,3.62264028434002,3.5563494382379,3.7798002196301,3.55926369038621,3.69882166404114,3.72679269857261,3.75744455661912,3.53009370170236,3.67584531766773,3.8534035361713,3.59912373802175,3.46769265935046,3.64467664877524
"BEND3",7.16074006805986,7.17148573386455,7.11192891534594,7.25669645455821,7.20209692403829,7.19383929242284,7.0349066695472,6.89529133963262,7.02456814682971,6.96853742632081,7.133690902149,7.06660266514035,7.26877178126435,7.13871139062788,7.21491873798499,7.02456814682971,7.02280132252448,6.99779214709071,7.04445049469855,7.15436989986543,7.15157879909134,7.25528691095448,7.13109417966166,7.23708631613006
"BEND4",4.01170860300259,4.01341502878202,4.01383407301562,3.93291265151076,4.0531888041442,3.91075529916447,4.02192355130533,3.99853307400118,3.95532203120078,4.04790164308363,4.17192505393688,4.26040511935665,4.13261620291332,3.92299647398631,4.0852709008234,3.79534414844639,3.94037383549901,4.03509256977793,4.11381050697136,4.25111019219317,4.26157233962119,4.340838648006,4.06928416831474,4.15125929721288
"BEND5",5.55181292979006,5.90537704503659,5.65194222798979,5.56356200787197,5.59719824429872,5.46145923402277,4.48935134629853,4.63324940023451,4.57528656898281,4.90229347908742,4.64896458838922,4.58560550439812,5.44868245881533,5.2845136300101,5.14150598130415,5.316988358099,5.60093153657669,5.40170716074753,4.60657973115848,4.51668825037049,4.89141590281228,4.64156579360777,4.88748677095245,4.84975843559975
"BEND6",3.39611361431986,3.6109458088898,3.88513215342345,3.50462116610005,3.45298252769454,3.60025359635884,4.98551975143508,4.70402930242867,4.83862470499473,4.85812154595777,4.97217251427929,4.68433673473282,3.55960869330133,3.47434377364696,3.48852755045124,3.51310068620815,3.6478813571811,3.73568196679023,4.68922559485071,4.73599310802893,4.651694519902,5.0236183265021,5.06270168419311,5.11664961326427
"BEND7",4.63856848892689,4.5972273207706,4.64430721338498,4.41821332422463,4.88919839323133,4.62117021575336,4.87164205133286,4.44539288887794,4.68889761659742,4.92551453388471,4.80144432207792,4.53596029371177,4.71029367553397,4.88810389032934,4.51146127422454,4.57973334931554,4.57262728984066,4.59246894162103,4.49721792931247,4.68801246079457,4.59110218005726,4.5430994180588,4.89096259295576,4.38015674681053
"BEST1",5.50858186023693,5.49541689446101,5.76811630202873,5.71049508119044,5.5871617585107,6.02166544323593,5.76390202386348,5.81655911804376,5.88336471541638,5.70896066275113,5.97377847046044,5.75476445903672,5.53267308369304,5.80696268803149,5.83087106459046,5.88293932192664,5.8156010606133,5.83447868371494,5.71009611318153,5.69884002058799,5.89300654400326,5.34089679777066,5.78945130545882,5.68615834620461
"BEST2",5.00166905238692,4.86349335979758,4.59406276550133,4.70185059962187,4.83212394114722,4.63881914202354,4.70389216639475,4.86674145504772,4.91576764960758,4.62405019200722,4.84369507221809,4.81078012447783,4.37855195414582,4.79734451673822,4.86707722824424,4.83046796169804,4.89405370347915,4.83577670072376,4.79093564687282,4.7543919922965,4.8462286412276,4.54731539202326,4.88555176335098,4.95566796807249
"BEST3",3.65191356787789,3.62962460017524,3.72181677384553,3.6577179601188,3.65319129698884,3.63963087797241,3.80124227941655,3.90484050712213,3.58106692619852,3.52495203503764,3.64194866726646,3.56704200087373,3.73828653756974,3.51907557989952,3.6432263963774,3.5242178656266,3.54569377163077,3.73257855273402,3.47140877780301,3.49302126579878,4.06026524062283,3.67214519292017,3.59458128607383,3.73756770262112
"BEST4",4.20968022979792,4.44160465942201,4.02104905649751,4.14012528462609,4.19524010478658,4.22615242838114,4.43583622745984,4.35439576671613,4.39154415344129,4.3464966074078,4.26881636548691,4.2768438561745,4.31956129886145,4.13292583405603,4.1572852775287,4.5631923089424,4.38726794344665,4.49257846283778,4.26850312831433,4.43957843766818,4.48495076723403,4.30362689910165,4.59509604130761,4.28991602841795
"BET1",10.4820095072067,10.39221438433,10.430143027811,10.3973058530574,10.414281683481,10.3454745078295,9.59167331338497,9.53764537388578,9.5484255282588,9.64820727894646,9.67147819765193,9.68717933535173,10.5783980268818,10.5473740592557,10.5893413925964,10.4967297168056,10.3259489949964,10.4190554064376,9.85152888061474,9.69875640315826,9.68682228851755,9.65619673560711,9.67426473224947,9.70746647019587
"BET1L",8.12927172077086,8.17521299827962,8.1700584943179,8.18984002348486,8.21056019666824,8.15510525985122,8.42103337155642,8.37852855922132,8.39961331386509,8.40131543955516,8.21314122460046,8.45711469420127,8.29301431663001,8.25256904354717,8.35243974746199,8.33769121915173,8.40443515142062,8.2920289675543,8.32254003273366,8.21878084809547,8.33952446034874,8.16846808912948,8.14517453374071,8.18644499793783
"BEX1",4.88312975749096,4.66227011765496,4.85775862753197,4.72445635355211,4.70353192817788,4.622631786114,5.269910691781,5.07515174883076,4.75491700659738,4.84365591189575,4.97309867426963,4.87876343580699,4.89608843975619,4.86331559583784,4.61283403043005,4.89732195621788,4.8429607146528,5.05777198088525,4.8258001008061,4.86837026554497,5.0647235098631,4.93142535124789,5.10799707014963,4.86571867865442
"BEX2",7.12043083645238,7.15797236932374,7.21731190853048,7.19149720295454,6.803635383085,7.22052901591933,6.18417223111015,6.04151509002104,5.84672886983293,6.02919725353963,6.118649666681,6.0940310158548,6.67849983174898,6.88061817111051,6.87575588178658,6.74277353749317,6.71931889669229,6.74010193149586,6.16770446044334,6.13413311210572,5.92213022204549,5.95890181328927,6.16092579544272,6.21877728286434
"BEX3",13.6809858829668,13.6545854562579,13.6981311121804,13.7362026007205,13.6414511199462,13.6916887195275,13.4954643776037,13.5252020219194,13.5059111507779,13.5580189163754,13.5142878857085,13.5342344565645,13.5809186059504,13.5670279157976,13.6094346024436,13.6020021464057,13.5956596965439,13.6263923884249,13.4479653248196,13.4687723177833,13.4678795349054,13.5691377948175,13.5587555563153,13.5440460237816
"BEX4",10.8880479798642,10.8159469768599,10.9124622775927,10.8269474377259,10.750165601861,10.9308037669604,9.53941393519249,9.44814305347993,9.4949734636455,9.41158471882412,9.54600529329049,9.5197727611781,10.8440683111483,10.8358973786264,10.9383927071279,10.7037211224225,10.6355107193075,10.7551790579051,9.47706440497043,9.37047424463459,9.46090637448533,9.37008814989186,9.28373519682639,9.42074741289324
